partner_id,month_index,gtv
partner_329,16,34884.58
partner_329,17,33735.52
partner_329,18,42436.71
partner_329,19,47967.34
partner_329,20,43928.38
partner_329,21,29909.77
partner_329,22,26915.92
partner_329,23,32235.33
partner_329,24,33257.08
partner_329,25,34172.73
partner_329,26,33390.1
partner_33,0,9870.84
partner_33,1,9427.51
partner_33,2,10051.25
partner_33,3,11364.05
partner_33,4,11449.49
partner_33,5,8524.23
partner_33,6,9518.83
partner_33,7,9303.92
partner_33,8,8919.13
partner_33,9,8700.65
partner_33,10,8400.6
partner_33,11,9285.26
partner_33,12,8594.96
partner_33,13,6743.87
partner_33,14,7935.7
partner_33,15,7802.09
partner_33,16,7199.64
partner_33,17,7570.91
partner_33,18,6752.18
partner_33,19,6587.59
partner_33,20,6369.34
partner_33,21,4894.56
partner_33,22,5927.4
partner_33,23,5433.6
partner_33,24,5000.69
partner_33,25,6321.68
partner_33,26,5659.16
partner_330,0,8655.38
partner_330,1,8718.37
partner_330,2,7531.05
partner_330,3,7936.63
partner_330,4,8246.93
partner_330,5,6790.83
partner_330,6,6858.86
partner_330,7,6948.98
partner_330,8,8724.07
partner_330,9,10082.5
partner_330,10,10249.04
partner_330,11,12167.24
partner_330,12,7687.88
partner_330,13,8695.04
partner_330,14,9357.44
partner_330,15,8159.34
partner_330,16,7272.68
partner_330,17,8342.86
partner_330,18,7902.16
partner_330,19,7961.11
partner_330,20,8231.36
partner_330,21,10158.01
partner_330,22,12004.97
partner_330,23,13228.29
partner_330,24,8332.71
partner_330,25,9391.33
partner_330,26,8491.98
partner_331,0,26550.86
partner_331,1,26838.79
partner_331,2,25429.37
partner_331,3,19541.77
partner_331,4,22691.77
partner_331,5,28130.8
partner_331,6,24152.4
partner_331,7,21536.29
partner_331,8,22356.69
partner_331,9,16620.67
partner_331,10,20404.07
partner_331,11,21500.4
partner_331,12,18094.25
partner_331,13,14478.59
partner_331,14,16205.79
partner_331,15,18319.33
partner_331,16,16007.26
partner_331,17,12864.69
partner_331,18,17811.96
partner_331,19,12101.6
partner_331,20,12970.07
partner_331,21,11446.06
partner_331,22,10998.21
partner_331,23,11254.46
partner_331,24,12044.87
partner_331,25,12283.75
partner_331,26,10048.74
partner_332,0,5596.48
partner_332,1,5612.14
partner_332,2,5469.23
partner_332,3,5488.11
partner_332,4,5280.73
partner_332,5,5393.27
partner_332,6,5243.83
partner_332,7,5912.45
partner_332,8,6531.03
partner_332,9,5436.8
partner_332,10,5337.34
partner_332,11,5477.5
partner_332,12,4989.46
partner_332,13,5749.41
partner_332,14,5576.47
partner_332,15,5116.28
partner_332,16,5822.63
partner_332,17,5350.99
partner_332,18,4822.75
partner_332,19,5528.63
partner_332,20,5467.42
partner_332,21,5853.79
partner_332,22,5784.96
partner_332,23,5282.51
partner_332,24,5088.71
partner_332,25,5341.78
partner_332,26,5534.88
partner_333,0,30061.94
partner_333,1,31954.6
partner_333,2,25955.97
partner_333,3,33268.97
partner_333,4,27483.45
partner_333,5,21700.58
partner_333,6,23860.81
partner_333,7,24172.85
partner_333,8,20741.93
partner_333,9,17508.54
partner_333,10,17669.57
partner_333,11,19910.82
partner_333,12,14916.35
partner_333,13,14816.34
partner_333,14,17488.04
partner_333,15,15543.41
partner_333,16,14167.4
partner_333,17,13863.22
partner_333,18,11915.08
partner_333,19,14028.94
partner_333,20,11782.77
partner_333,21,11618.34
partner_333,22,12166.15
partner_333,23,10973.54
partner_333,24,10027.5
partner_333,25,8277.12
partner_333,26,10260.7
partner_334,0,7400.25
partner_334,1,8095.21
partner_334,2,8296.92
partner_334,3,7827.49
partner_334,4,8833.65
partner_334,5,7956.07
partner_334,6,7199.43
partner_334,7,7652.07
partner_334,8,7011.55
partner_334,9,6863.19
partner_334,10,7557.32
partner_334,11,5962.45
partner_334,12,6429.3
partner_334,13,7028.02
partner_334,14,6340.04
partner_334,15,5799.72
partner_334,16,4890.52
partner_334,17,4462.94
partner_334,18,6827.35
partner_334,19,5706.64
partner_334,20,5103.98
partner_334,21,5493.2
partner_334,22,4704.68
partner_334,23,4920.44
partner_334,24,4514.15
partner_334,25,4189.69
partner_334,26,3771.98
partner_335,0,4112.22
partner_335,1,4743.65
partner_335,2,3954.47
partner_335,3,4711.67
partner_335,4,4995.22
partner_335,5,4655.1
partner_335,6,4595.97
partner_335,7,4893.42
partner_335,8,4717.64
partner_335,9,5622.22
partner_335,10,6075.19
partner_335,11,5970.37
partner_335,12,4171.75
partner_335,13,5181.55
partner_335,14,5525.6
partner_335,15,5891.01
partner_335,16,4747.99
partner_335,17,4830.53
partner_335,18,6743.22
partner_335,19,5739.48
partner_335,20,5275.39
partner_335,21,5620.01
partner_335,22,6691.02
partner_335,23,6024.36
partner_335,24,6853.15
partner_335,25,6153.48
partner_335,26,5740.43
partner_336,0,42720.68
partner_336,1,40931.84
partner_336,2,48374.98
partner_336,3,43666.1
partner_336,4,44902.61
partner_336,5,37062.67
partner_336,6,38653.26
partner_336,7,39088.73
partner_336,8,34696.86
partner_336,9,35532.68
partner_336,10,33007.78
partner_336,11,35617.31
partner_336,12,29043.72
partner_336,13,34569.52
partner_336,14,32942.86
partner_336,15,30583.5
partner_336,16,31874.19
partner_336,17,28716.57
partner_336,18,27169.95
partner_336,19,30001.48
partner_336,20,29434.54
partner_336,21,25787.54
partner_336,22,24969.09
partner_336,23,25460.63
partner_336,24,23942.2
partner_336,25,28536.78
partner_336,26,24958.94
partner_337,0,65816.76
partner_337,1,76444.95
partner_337,2,74612.17
partner_337,3,55712.09
partner_337,4,80229.64
partner_337,5,96350.43
partner_337,6,104657.23
partner_337,7,110870.22
partner_337,8,61092.59
partner_337,9,53861.34
partner_337,10,68293.0
partner_337,11,78374.01
partner_337,12,52016.99
partner_337,13,70849.3
partner_337,14,63262.96
partner_337,15,79068.13
partner_337,16,106286.18
partner_337,17,101503.53
partner_337,18,116858.54
partner_337,19,128968.81
partner_337,20,81506.64
partner_337,21,80160.71
partner_337,22,90161.05
partner_337,23,87034.12
partner_337,24,86133.29
partner_337,25,83199.26
partner_337,26,82446.37
partner_338,0,11025.73
partner_338,1,13439.55
partner_338,2,11103.39
partner_338,3,14696.75
partner_338,4,13950.84
partner_338,5,12469.95
partner_338,6,15038.5
partner_338,7,13866.89
partner_338,8,15422.98
partner_338,9,15156.22
partner_338,10,16292.32
partner_338,11,18724.3
partner_338,12,18656.21
partner_338,13,16313.87
partner_338,14,17017.2
partner_338,15,20280.79
partner_338,16,21167.69
partner_338,17,19780.23
partner_338,18,25481.61
partner_338,19,24637.56
partner_338,20,22136.74
partner_338,21,22706.44
partner_338,22,24787.69
partner_338,23,25417.04
partner_338,24,30669.69
partner_338,25,31019.73
partner_338,26,29370.72
partner_339,0,35485.5
partner_339,1,32978.22
partner_339,2,34107.27
partner_339,3,34735.37
partner_339,4,34385.92
partner_339,5,30233.72
partner_339,6,30565.17
partner_339,7,31840.97
partner_339,8,30470.24
partner_339,9,27957.31
partner_339,10,35003.45
partner_339,11,33922.97
partner_339,12,28395.79
partner_339,13,31997.3
partner_339,14,32182.97
partner_339,15,33383.74
partner_339,16,29239.87
partner_339,17,28347.83
partner_339,18,34491.23
partner_339,19,27757.76
partner_339,20,32024.36
partner_339,21,31718.08
partner_339,22,32382.98
partner_339,23,33615.79
partner_339,24,38028.46
partner_339,25,27542.91
partner_339,26,35661.26
partner_34,0,8139.23
partner_34,1,8882.92
partner_34,2,7578.93
partner_34,3,8442.65
partner_34,4,9385.0
partner_34,5,7119.12
partner_34,6,8973.5
partner_34,7,8830.94
partner_34,8,9306.9
partner_34,9,9160.08
partner_34,10,9994.94
partner_34,11,12018.38
partner_34,12,9970.81
partner_34,13,10842.07
partner_34,14,12918.42
partner_34,15,10405.02
partner_34,16,13299.25
partner_34,17,11514.1
partner_34,18,13861.42
partner_34,19,12930.13
partner_34,20,12674.09
partner_34,21,12488.6
partner_34,22,12049.88
partner_34,23,13238.53
partner_34,24,14637.79
partner_34,25,13714.44
partner_34,26,13594.66
partner_340,0,2330.45
partner_340,1,3726.21
partner_340,2,2945.76
partner_340,3,3540.47
partner_340,4,3555.86
partner_340,5,3138.7
partner_340,6,3236.76
partner_340,7,3147.32
partner_340,8,3790.68
partner_340,9,3442.7
partner_340,10,3376.53
partner_340,11,3964.59
partner_340,12,3503.77
partner_340,13,3808.22
partner_340,14,4071.61
partner_340,15,3856.49
partner_340,16,4008.93
partner_340,17,4975.37
partner_340,18,4322.51
partner_340,19,4351.93
partner_340,20,4537.37
partner_340,21,4939.34
partner_340,22,4333.73
partner_340,23,5156.02
partner_340,24,5188.08
partner_340,25,4249.52
partner_340,26,6244.33
partner_341,0,16938.51
partner_341,1,17064.95
partner_341,2,26300.1
partner_341,3,22254.86
partner_341,4,17278.94
partner_341,5,13763.34
partner_341,6,14963.57
partner_341,7,17202.79
partner_341,8,14906.65
partner_341,9,15975.53
partner_341,10,17511.59
partner_341,11,15545.54
partner_341,12,16093.84
partner_341,13,18905.59
partner_341,14,27239.2
partner_341,15,26976.05
partner_341,16,18290.11
partner_341,17,16224.6
partner_341,18,14422.19
partner_341,19,12984.94
partner_341,20,22045.1
partner_341,21,18207.5
partner_341,22,17796.84
partner_341,23,18816.55
partner_341,24,17550.92
partner_341,25,22659.43
partner_341,26,33613.32
partner_342,0,9615.23
partner_342,1,9133.01
partner_342,2,9873.3
partner_342,3,10081.77
partner_342,4,12543.33
partner_342,5,10214.15
partner_342,6,9171.8
partner_342,7,10349.14
partner_342,8,10685.32
partner_342,9,9077.07
partner_342,10,10828.8
partner_342,11,11668.64
partner_342,12,10554.5
partner_342,13,9580.39
partner_342,14,9859.58
partner_342,15,8683.27
partner_342,16,10270.82
partner_342,17,10733.67
partner_342,18,9476.73
partner_342,19,12429.4
partner_342,20,11234.92
partner_342,21,8543.83
partner_342,22,8565.19
partner_342,23,9385.76
partner_342,24,12047.85
partner_342,25,11337.6
partner_342,26,12100.45
partner_343,0,24576.44
partner_343,1,21970.77
partner_343,2,25980.09
partner_343,3,24609.87
partner_343,4,24513.22
partner_343,5,29163.98
partner_343,6,24785.15
partner_343,7,28443.37
partner_343,8,21115.87
partner_343,9,31850.08
partner_343,10,24165.31
partner_343,11,26877.5
partner_343,12,27276.85
partner_343,13,23853.82
partner_343,14,27158.26
partner_343,15,27288.72
partner_343,16,23312.14
partner_343,17,23341.88
partner_343,18,25216.03
partner_343,19,24812.39
partner_343,20,28599.38
partner_343,21,26866.16
partner_343,22,24925.52
partner_343,23,26623.7
partner_343,24,19964.73
partner_343,25,23557.73
partner_343,26,25824.8
partner_344,0,12747.92
partner_344,1,14320.78
partner_344,2,13583.01
partner_344,3,11887.91
partner_344,4,12323.23
partner_344,5,13008.69
partner_344,6,11937.52
partner_344,7,14412.08
partner_344,8,11112.53
partner_344,9,12893.32
partner_344,10,13417.42
partner_344,11,12106.49
partner_344,12,11824.83
partner_344,13,12403.15
partner_344,14,13513.09
partner_344,15,11873.52
partner_344,16,11162.28
partner_344,17,13936.27
partner_344,18,12997.29
partner_344,19,13757.88
partner_344,20,13447.27
partner_344,21,15222.72
partner_344,22,13891.76
partner_344,23,11593.27
partner_344,24,13085.99
partner_344,25,11801.48
partner_344,26,11930.66
partner_345,0,19228.01
partner_345,1,18462.4
partner_345,2,17492.06
partner_345,3,15033.53
partner_345,4,13469.38
partner_345,5,15482.38
partner_345,6,18186.92
partner_345,7,15985.6
partner_345,8,11004.98
partner_345,9,20042.87
partner_345,10,14286.34
partner_345,11,20297.11
partner_345,12,21118.94
partner_345,13,22236.15
partner_345,14,16376.15
partner_345,15,12728.67
partner_345,16,16038.45
partner_345,17,18188.85
partner_345,18,15063.58
partner_345,19,14288.16
partner_345,20,16587.73
partner_345,21,16875.02
partner_345,22,18174.96
partner_345,23,20134.18
partner_345,24,27624.81
partner_345,25,28051.91
partner_345,26,15685.47
partner_346,0,4988.14
partner_346,1,5384.32
partner_346,2,5812.47
partner_346,3,4827.21
partner_346,4,4088.3
partner_346,5,4633.05
partner_346,6,4195.74
partner_346,7,4031.38
partner_346,8,4107.93
partner_346,9,4017.04
partner_346,10,3612.9
partner_346,11,3428.5
partner_346,12,3987.06
partner_346,13,3546.9
partner_346,14,3287.08
partner_346,15,2945.31
partner_346,16,2505.34
partner_346,17,2969.79
partner_346,18,2594.09
partner_346,19,2308.74
partner_346,20,2290.52
partner_346,21,2032.01
partner_346,22,2383.06
partner_346,23,2206.03
partner_346,24,2014.49
partner_346,25,1887.62
partner_346,26,1692.75
partner_347,0,25639.63
partner_347,1,27640.98
partner_347,2,27192.14
partner_347,3,30722.38
partner_347,4,32281.39
partner_347,5,29474.9
partner_347,6,34065.2
partner_347,7,27520.79
partner_347,8,29453.71
partner_347,9,29706.16
partner_347,10,33119.49
partner_347,11,30174.56
partner_347,12,30257.21
partner_347,13,24917.3
partner_347,14,27171.42
partner_347,15,33130.74
partner_347,16,23661.76
partner_347,17,33868.36
partner_347,18,31350.32
partner_347,19,27626.42
partner_347,20,27374.03
partner_347,21,35519.42
partner_347,22,34072.63
partner_347,23,29501.77
partner_347,24,30260.27
partner_347,25,27929.01
partner_347,26,30260.84
partner_348,0,18942.9
partner_348,1,22549.29
partner_348,2,18910.3
partner_348,3,17091.88
partner_348,4,16484.06
partner_348,5,19335.56
partner_348,6,17640.09
partner_348,7,19563.69
partner_348,8,16000.76
partner_348,9,20410.74
partner_348,10,17068.7
partner_348,11,19181.25
partner_348,12,18446.94
partner_348,13,22373.75
partner_348,14,19420.28
partner_348,15,22807.32
partner_348,16,20163.48
partner_348,17,21814.37
partner_348,18,18694.2
partner_348,19,19752.52
partner_348,20,21419.6
partner_348,21,20820.69
partner_348,22,20106.68
partner_348,23,18466.74
partner_348,24,18789.71
partner_348,25,21264.98
partner_348,26,21662.59
partner_349,0,5740.41
partner_349,1,6948.95
partner_349,2,5917.5
partner_349,3,7175.31
partner_349,4,7111.94
partner_349,5,6482.97
partner_349,6,8061.63
partner_349,7,6051.55
partner_349,8,8402.5
partner_349,9,7560.73
partner_349,10,5904.97
partner_349,11,8779.94
partner_349,12,8449.59
partner_349,13,7494.42
partner_349,14,7192.66
partner_349,15,6823.82
partner_349,16,10216.86
partner_349,17,7594.21
partner_349,18,7431.82
partner_349,19,8880.72
partner_349,20,7353.35
partner_349,21,8063.15
partner_349,22,9994.71
partner_349,23,9671.33
partner_349,24,9033.8
partner_349,25,9571.52
partner_349,26,9284.02
partner_35,0,7954.63
partner_35,1,8123.01
partner_35,2,6753.65
partner_35,3,6752.61
partner_35,4,7510.95
partner_35,5,8341.82
partner_35,6,8065.72
partner_35,7,6330.54
partner_35,8,7045.34
partner_35,9,6563.01
partner_35,10,7042.85
partner_35,11,8397.45
partner_35,12,6206.98
partner_35,13,6064.95
partner_35,14,6636.86
partner_35,15,7444.34
partner_35,16,7685.64
partner_35,17,7552.99
partner_35,18,8087.21
partner_35,19,5960.59
partner_35,20,8096.37
partner_35,21,7010.59
partner_35,22,7765.77
partner_35,23,6278.75
partner_35,24,7240.02
partner_35,25,7407.41
partner_35,26,8072.79
partner_350,0,7351.23
partner_350,1,7098.33
partner_350,2,6792.0
partner_350,3,7835.19
partner_350,4,7402.0
partner_350,5,6037.05
partner_350,6,5679.27
partner_350,7,6149.65
partner_350,8,7357.04
partner_350,9,5260.7
partner_350,10,5588.34
partner_350,11,5551.12
partner_350,12,5272.33
partner_350,13,4926.96
partner_350,14,5579.87
partner_350,15,5065.88
partner_350,16,5091.17
partner_350,17,4815.35
partner_350,18,4798.94
partner_350,19,4943.52
partner_350,20,4684.19
partner_350,21,4935.68
partner_350,22,4351.7
partner_350,23,3506.54
partner_350,24,3949.08
partner_350,25,3777.31
partner_350,26,4072.53
partner_351,0,5063.41
partner_351,1,5619.38
partner_351,2,5145.83
partner_351,3,5421.58
partner_351,4,4371.86
partner_351,5,5404.36
partner_351,6,5027.53
partner_351,7,4919.94
partner_351,8,5697.43
partner_351,9,4510.96
partner_351,10,4772.27
partner_351,11,4585.07
partner_351,12,4554.41
partner_351,13,5369.75
partner_351,14,4349.95
partner_351,15,4011.09
partner_351,16,4966.07
partner_351,17,3988.96
partner_351,18,3398.96
partner_351,19,3688.16
partner_351,20,3430.2
partner_351,21,3161.26
partner_351,22,3655.01
partner_351,23,3705.02
partner_351,24,4104.09
partner_351,25,3838.54
partner_351,26,3760.14
partner_352,0,55783.06
partner_352,1,53107.95
partner_352,2,55558.05
partner_352,3,48581.84
partner_352,4,64143.65
partner_352,5,71320.5
partner_352,6,65202.43
partner_352,7,61982.59
partner_352,8,67640.94
partner_352,9,68717.99
partner_352,10,72144.32
partner_352,11,83144.61
partner_352,12,83744.94
partner_352,13,93531.43
partner_352,14,91970.26
partner_352,15,84528.7
partner_352,16,91699.21
partner_352,17,95046.53
partner_352,18,103119.7
partner_352,19,129307.94
partner_352,20,136743.0
partner_352,21,129322.36
partner_352,22,125988.06
partner_352,23,112215.79
partner_352,24,138514.72
partner_352,25,130234.29
partner_352,26,171587.89
partner_353,0,3840.17
partner_353,1,4119.53
partner_353,2,4309.69
partner_353,3,4363.97
partner_353,4,3856.2
partner_353,5,4091.15
partner_353,6,3478.54
partner_353,7,3740.07
partner_353,8,3935.55
partner_353,9,3621.55
partner_353,10,3252.87
partner_353,11,3271.72
partner_353,12,3632.94
partner_353,13,2878.83
partner_353,14,2867.68
partner_353,15,3289.73
partner_353,16,2907.15
partner_353,17,2546.61
partner_353,18,3314.05
partner_353,19,2546.37
partner_353,20,2747.54
partner_353,21,2576.91
partner_353,22,2611.74
partner_353,23,2404.42
partner_353,24,2769.35
partner_353,25,2560.84
partner_353,26,2725.98
partner_354,0,15861.8
partner_354,1,15814.5
partner_354,2,21186.14
partner_354,3,18109.47
partner_354,4,17149.91
partner_354,5,16592.51
partner_354,6,16128.39
partner_354,7,15072.5
partner_354,8,12680.44
partner_354,9,14564.51
partner_354,10,13766.31
partner_354,11,14155.04
partner_354,12,13975.91
partner_354,13,11771.4
partner_354,14,9587.83
partner_354,15,12341.29
partner_354,16,9031.26
partner_354,17,9970.32
partner_354,18,9013.02
partner_354,19,8490.65
partner_354,20,9160.83
partner_354,21,8362.38
partner_354,22,8231.31
partner_354,23,6897.16
partner_354,24,7077.65
partner_354,25,6377.21
partner_354,26,6494.8
partner_355,0,9035.84
partner_355,1,7430.96
partner_355,2,6007.26
partner_355,3,8693.14
partner_355,4,7971.58
partner_355,5,7528.9
partner_355,6,7295.3
partner_355,7,6906.45
partner_355,8,9107.35
partner_355,9,7668.4
partner_355,10,6303.14
partner_355,11,7878.87
partner_355,12,8549.02
partner_355,13,7748.19
partner_355,14,6941.03
partner_355,15,6872.77
partner_355,16,6929.04
partner_355,17,8789.7
partner_355,18,7574.18
partner_355,19,6348.17
partner_355,20,7921.9
partner_355,21,7736.44
partner_355,22,7286.39
partner_355,23,6850.39
partner_355,24,6817.22
partner_355,25,8457.82
partner_355,26,7817.67
partner_356,0,31267.42
partner_356,1,27653.15
partner_356,2,27229.27
partner_356,3,29744.95
partner_356,4,29141.24
partner_356,5,21474.76
partner_356,6,22955.51
partner_356,7,24351.03
partner_356,8,25579.9
partner_356,9,24306.0
partner_356,10,18195.91
partner_356,11,21359.63
partner_356,12,18260.14
partner_356,13,19213.1
partner_356,14,17984.43
partner_356,15,13955.6
partner_356,16,16150.1
partner_356,17,16144.74
partner_356,18,14029.01
partner_356,19,13138.98
partner_356,20,10879.89
partner_356,21,13215.71
partner_356,22,12101.37
partner_356,23,10311.76
partner_356,24,10530.63
partner_356,25,10592.28
partner_356,26,9437.46
partner_357,0,6607.13
partner_357,1,9089.27
partner_357,2,8021.31
partner_357,3,7128.15
partner_357,4,6038.7
partner_357,5,8832.76
partner_357,6,8455.52
partner_357,7,8177.3
partner_357,8,8700.23
partner_357,9,8698.03
partner_357,10,8164.29
partner_357,11,7804.98
partner_357,12,7674.5
partner_357,13,8345.69
partner_357,14,9127.39
partner_357,15,7926.16
partner_357,16,9191.02
partner_357,17,8307.41
partner_357,18,8313.45
partner_357,19,9934.72
partner_357,20,9332.13
partner_357,21,9352.9
partner_357,22,7369.8
partner_357,23,9764.2
partner_357,24,7942.73
partner_357,25,7826.38
partner_357,26,6279.32
partner_358,0,29648.34
partner_358,1,24475.95
partner_358,2,31761.65
partner_358,3,27616.24
partner_358,4,31245.16
partner_358,5,22205.5
partner_358,6,27773.03
partner_358,7,19163.9
partner_358,8,23200.6
partner_358,9,20699.57
partner_358,10,20517.99
partner_358,11,19803.82
partner_358,12,18444.22
partner_358,13,17250.05
partner_358,14,18338.03
partner_358,15,18869.34
partner_358,16,20243.99
partner_358,17,18149.76
partner_358,18,19137.71
partner_358,19,14198.6
partner_358,20,15496.44
partner_358,21,16866.56
partner_358,22,15834.06
partner_358,23,13600.97
partner_358,24,15819.87
partner_358,25,13318.47
partner_358,26,12611.29
partner_359,0,85105.45
partner_359,1,80605.45
partner_359,2,80316.65
partner_359,3,75954.04
partner_359,4,81687.02
partner_359,5,94408.89
partner_359,6,87132.95
partner_359,7,93206.11
partner_359,8,89442.3
partner_359,9,79845.64
partner_359,10,71026.54
partner_359,11,77169.81
partner_359,12,79343.92
partner_359,13,78686.06
partner_359,14,93396.85
partner_359,15,93308.12
partner_359,16,103865.67
partner_359,17,78557.3
partner_359,18,98639.75
partner_359,19,98587.18
partner_359,20,83077.51
partner_359,21,89080.71
partner_359,22,95605.79
partner_359,23,84551.81
partner_359,24,83892.93
partner_359,25,79717.29
partner_359,26,64980.15
partner_36,0,13301.07
partner_36,1,11821.24
partner_36,2,13930.59
partner_36,3,14290.9
partner_36,4,14967.12
partner_36,5,12550.83
partner_36,6,14489.82
partner_36,7,15064.89
partner_36,8,11081.3
partner_36,9,14072.28
partner_36,10,14531.31
partner_36,11,12917.21
partner_36,12,11654.77
partner_36,13,14510.68
partner_36,14,11669.71
partner_36,15,13023.79
partner_36,16,13207.09
partner_36,17,14209.12
partner_36,18,12429.36
partner_36,19,12352.51
partner_36,20,13391.46
partner_36,21,14594.79
partner_36,22,16293.52
partner_36,23,11261.33
partner_36,24,13678.44
partner_36,25,11819.51
partner_36,26,14611.27
partner_360,0,7343.84
partner_360,1,8763.44
partner_360,2,7345.11
partner_360,3,9487.46
partner_360,4,9405.36
partner_360,5,8800.57
partner_360,6,9308.36
partner_360,7,8432.95
partner_360,8,10515.26
partner_360,9,10182.23
partner_360,10,10480.7
partner_360,11,10960.12
partner_360,12,9979.17
partner_360,13,9241.83
partner_360,14,12201.17
partner_360,15,12162.03
partner_360,16,11004.44
partner_360,17,12366.89
partner_360,18,13667.54
partner_360,19,13818.09
partner_360,20,11960.76
partner_360,21,11024.85
partner_360,22,11492.7
partner_360,23,13103.66
partner_360,24,15841.71
partner_360,25,13093.79
partner_360,26,13570.43
partner_361,0,19511.19
partner_361,1,16474.18
partner_361,2,20254.36
partner_361,3,17417.69
partner_361,4,21331.86
partner_361,5,14593.1
partner_361,6,18533.57
partner_361,7,17618.7
partner_361,8,14343.64
partner_361,9,13897.28
partner_361,10,12705.07
partner_361,11,12303.93
partner_361,12,13090.72
partner_361,13,12688.37
partner_361,14,10284.51
partner_361,15,14561.97
partner_361,16,11159.45
partner_361,17,11153.75
partner_361,18,10046.45
partner_361,19,10089.35
partner_361,20,9667.36
partner_361,21,9694.51
partner_361,22,9365.64
partner_361,23,9801.87
partner_361,24,8973.57
partner_361,25,9084.14
partner_361,26,8200.08
partner_362,0,9655.58
partner_362,1,9294.19
partner_362,2,9092.02
partner_362,3,9300.38
partner_362,4,9618.95
partner_362,5,10008.68
partner_362,6,10180.31
partner_362,7,9917.44
partner_362,8,11602.27
partner_362,9,11974.11
partner_362,10,13370.21
partner_362,11,10938.8
partner_362,12,12740.54
partner_362,13,9915.67
partner_362,14,13616.83
partner_362,15,11022.41
partner_362,16,11934.43
partner_362,17,14033.18
partner_362,18,13069.37
partner_362,19,13213.85
partner_362,20,13959.05
partner_362,21,16150.36
partner_362,22,14003.13
partner_362,23,15760.02
partner_362,24,15642.63
partner_362,25,18049.1
partner_362,26,18566.85
partner_363,0,4240.71
partner_363,1,3604.95
partner_363,2,3930.17
partner_363,3,3478.96
partner_363,4,3981.94
partner_363,5,4819.03
partner_363,6,3888.27
partner_363,7,3662.89
partner_363,8,3750.31
partner_363,9,3275.42
partner_363,10,4395.77
partner_363,11,3959.58
partner_363,12,3436.73
partner_363,13,3449.24
partner_363,14,3845.32
partner_363,15,4197.28
partner_363,16,3397.53
partner_363,17,4266.94
partner_363,18,3804.27
partner_363,19,3482.29
partner_363,20,3659.88
partner_363,21,4510.8
partner_363,22,3306.45
partner_363,23,3558.44
partner_363,24,4205.19
partner_363,25,3922.56
partner_363,26,3535.66
partner_364,0,106379.65
partner_364,1,94732.75
partner_364,2,94366.22
partner_364,3,99684.41
partner_364,4,82528.81
partner_364,5,105456.37
partner_364,6,106749.8
partner_364,7,87306.95
partner_364,8,90753.02
partner_364,9,96067.7
partner_364,10,100629.62
partner_364,11,95333.58
partner_364,12,66813.11
partner_364,13,76730.41
partner_364,14,81537.25
partner_364,15,72338.88
partner_364,16,87877.32
partner_364,17,85002.47
partner_364,18,65789.4
partner_364,19,69064.6
partner_364,20,63646.52
partner_364,21,66114.92
partner_364,22,64595.27
partner_364,23,70946.63
partner_364,24,57834.36
partner_364,25,45929.07
partner_364,26,51183.5
partner_365,0,17374.29
partner_365,1,14868.97
partner_365,2,14738.08
partner_365,3,15301.76
partner_365,4,15078.39
partner_365,5,16138.12
partner_365,6,16259.53
partner_365,7,19213.24
partner_365,8,18056.04
partner_365,9,23129.76
partner_365,10,26276.75
partner_365,11,30219.86
partner_365,12,17529.01
partner_365,13,19792.47
partner_365,14,15941.81
partner_365,15,18036.94
partner_365,16,17185.97
partner_365,17,16107.47
partner_365,18,18455.14
partner_365,19,22660.62
partner_365,20,19695.29
partner_365,21,25445.98
partner_365,22,25943.21
partner_365,23,25657.42
partner_365,24,17623.96
partner_365,25,18378.87
partner_365,26,18575.2
partner_366,0,21409.32
partner_366,1,22934.81
partner_366,2,18046.48
partner_366,3,19259.45
partner_366,4,19653.56
partner_366,5,16830.14
partner_366,6,18055.34
partner_366,7,14155.23
partner_366,8,17382.1
partner_366,9,15823.29
partner_366,10,14677.85
partner_366,11,15527.52
partner_366,12,12906.92
partner_366,13,11973.65
partner_366,14,13878.41
partner_366,15,13817.18
partner_366,16,10384.52
partner_366,17,10548.4
partner_366,18,11268.86
partner_366,19,9679.72
partner_366,20,9883.52
partner_366,21,9616.57
partner_366,22,8050.24
partner_366,23,8498.41
partner_366,24,7794.51
partner_366,25,6550.36
partner_366,26,6425.62
partner_367,0,6734.65
partner_367,1,6754.88
partner_367,2,6624.58
partner_367,3,6433.67
partner_367,4,6416.85
partner_367,5,6333.5
partner_367,6,6413.63
partner_367,7,6455.39
partner_367,8,5296.98
partner_367,9,5675.47
partner_367,10,5528.38
partner_367,11,6844.72
partner_367,12,7181.78
partner_367,13,4825.79
partner_367,14,7126.76
partner_367,15,6215.89
partner_367,16,6786.54
partner_367,17,6474.56
partner_367,18,7050.09
partner_367,19,6291.7
partner_367,20,5322.23
partner_367,21,6097.33
partner_367,22,6480.22
partner_367,23,6029.37
partner_367,24,6567.78
partner_367,25,6121.97
partner_367,26,5795.47
partner_368,0,5287.26
partner_368,1,4033.91
partner_368,2,4478.84
partner_368,3,3764.51
partner_368,4,4273.44
partner_368,5,4938.04
partner_368,6,3763.65
partner_368,7,4425.42
partner_368,8,5144.07
partner_368,9,4440.01
partner_368,10,3803.69
partner_368,11,3946.51
partner_368,12,3037.2
partner_368,13,2871.44
partner_368,14,3308.98
partner_368,15,3322.2
partner_368,16,3432.06
partner_368,17,2825.01
partner_368,18,2956.46
partner_368,19,2853.05
